6.248974800109863281e-02 3.170061111450195312e-02 3.127932548522949219e-02 6.699085235595703125e-02 2.719163894653320312e-02 6.246733665466308594e-02 3.171992301940917969e-02 6.250548362731933594e-02 4.732894897460937500e-02 3.121852874755859375e-02
4.728026390075683594e-01 4.874737262725830078e-01 5.007238388061523438e-01 4.659550189971923828e-01 4.442451000213623047e-01 4.013123512268066406e-01 4.704720973968505859e-01 4.317224025726318359e-01 4.311389923095703125e-01 4.787151813507080078e-01
6.599477291107177734e+00 6.308018445968627930e+00 6.323506832122802734e+00 6.192752361297607422e+00 6.331308841705322266e+00 6.161563396453857422e+00 6.241186141967773438e+00 6.163919210433959961e+00 6.222166061401367188e+00 6.433588981628417969e+00
1.209214761257171631e+02 1.200197598934173584e+02 1.194397709369659424e+02 1.193168749809265137e+02 1.188136403560638428e+02 1.199497694969177246e+02 1.199622259140014648e+02 1.197085521221160889e+02 1.193092505931854248e+02 1.197493724822998047e+02
2.963698350429534912e+03 2.955152962684631348e+03 2.970378695726394653e+03 2.972596751213073730e+03 2.959058556556701660e+03 2.955539550304412842e+03 2.956168946266174316e+03 2.955783822298049927e+03 2.957101994037628174e+03 2.954215226173400879e+03
