1.121588897705078125e+01 1.027662658691406250e+01 1.082154083251953125e+01 1.053543090820312500e+01 1.082688903808593750e+01 9.985038757324218750e+00 1.040220642089843750e+01 1.010121917724609375e+01 1.141843414306640625e+01 1.090496063232421875e+01
1.034877204895019531e+01 1.048740005493164062e+01 1.018237113952636719e+01 1.023972702026367188e+01 1.013707733154296875e+01 1.069410514831542969e+01 1.048946762084960938e+01 1.071939468383789062e+01 1.061681175231933594e+01 1.092344093322753906e+01
1.042372035980224609e+01 1.023855113983154297e+01 1.054209518432617188e+01 1.051564121246337891e+01 1.042369270324707031e+01 1.043468379974365234e+01 1.066676616668701172e+01 1.049244880676269531e+01 1.052645206451416016e+01 1.021525382995605469e+01
1.048992252349853516e+01 1.043832778930664062e+01 1.049804973602294922e+01 1.044591236114501953e+01 1.049645519256591797e+01 1.040520191192626953e+01 1.049824810028076172e+01 1.042214393615722656e+01 1.039936065673828125e+01 1.040516185760498047e+01
1.044367790222167969e+01 1.045392513275146484e+01 1.046480751037597656e+01 1.045125102996826172e+01 1.045883083343505859e+01 1.044331455230712891e+01 1.045081233978271484e+01 1.045654106140136719e+01 1.043203163146972656e+01 1.044489669799804688e+01
